ds,Actual,ARIMA,ARIMA 2,ARIMA 3,ARIMA-GARCH,ARIMA-GARCH 2,ARIMA-GARCH 3,Simple Exponential Smoothing,Holt's Exponential Smoothing,Holt-Winter's Exponential Smoothing,Prophet,Prophet+ARIMA
2021-10-03,978.5,978.0600689887989,977.8,977.7313768457279,979.4182444850326,979.7609124625923,979.8770835770606,977.8000000300152,974.9995240531633,973.4055019583345,1041.3587778424492,994.0998118253633
2021-10-04,961.6,961.9382704811601,961.3,960.7319025411906,977.0576502501115,977.7575064921094,977.6910095173581,961.3000002458691,954.9701932248144,954.2619290415972,1060.2835563041797,982.3514871996783
2021-10-05,959.8,947.3688763782355,947.0,946.4959426572021,963.6181547343722,961.2539385486339,960.6922660348209,947.0000002134633,937.6142610197087,937.5594090605686,1064.033979478777,972.1914002306657
2021-10-06,977.2,962.4371008332196,962.4,962.9302173874852,946.8586959668909,946.9572611383018,946.4816539317032,962.3999997653697,956.9767176337157,955.9792272064922,1061.0253875466806,987.1717054312036
2021-10-07,985.3,972.7995928124894,973.6,973.9922520664402,963.3028709037724,962.359800416638,962.8811073065857,973.5999998329443,970.7865276179502,969.9318130160151,1055.0731860395483,994.4296909790853
2021-10-08,1028.2,977.5610132807435,978.5,978.6725038774491,974.6469691881981,973.561008070217,973.9420082561637,978.4999999269772,976.9585131457599,975.7276550353507,1048.8224714570172,998.58532877949
2021-10-10,1021.5,962.3577093782692,961.6,961.010128505023,979.8380698334273,978.4550852415113,978.6203485273503,961.6000002520351,956.3901295229085,955.4732415308315,1041.9710535502945,985.6957026637375
2021-10-11,1006.9,959.6453038523387,959.8,959.7370388694957,964.2606921552768,961.5533917401596,960.982405496981,959.8000000268225,954.4323887235912,953.4267378832632,1055.950787158521,985.6376857953912
2021-10-12,1011.7,976.3053296885794,977.2,977.8066565164664,959.3264855784868,959.7611998747936,959.7008220710973,977.1999997407142,975.8306831045879,974.5757848423901,1058.4181138663782,1001.4644585442836
2021-10-13,1024.2,985.1445472727065,985.3,985.5862163409615,973.9334576375878,977.1644394788686,977.7583605143923,985.299999878557,985.9694428698953,984.2293077912657,1065.2238120562822,1011.759817739139
2021-10-14,1052.3,1028.8390070316868,1028.2,1029.7692152537459,985.3363455585538,985.2792016989405,985.5650942653422,1028.1999993606798,1038.425398171711,1034.0803566626832,1056.9108572942866,1043.4025269494257
2021-10-15,1058.9,1022.2845603314966,1021.5,1021.2633678566935,1030.6950481087754,1028.1797312452745,1029.6428583908769,1021.5000000998624,1028.3988287857367,1027.038833549399,1035.7150562288718,1031.5536438106963
2021-10-17,1058.35,1007.1490759059286,1006.9,1006.3793298971517,1021.0891630832575,1021.4769822459374,1021.2459973903888,1006.9000002175569,1012.1969995330984,1009.768651848981,1026.0097396240094,1019.2517725952417
2021-10-18,1037.9,1013.6608116822481,1011.7,1011.869851761496,1004.3418081420511,1006.8787258197017,1006.3795533315622,1011.6999999280857,1017.205952408397,1015.2024594323013,1033.23421459426,1025.019823882089
2021-10-19,1047.1,1025.5797172430382,1024.2,1024.6449650267646,1009.9802672709586,1011.6827417751703,1011.8474814569427,1024.1373818290533,1031.1037293029842,1030.181219005237,1061.300441974157,1041.0658617220915
2021-10-20,1052.3,1051.2907050754004,1052.3,1053.3350187697392,1025.4066797984976,1024.1900881894778,1024.6338013490238,1052.2999995812772,1066.4919120166253,1063.117390996614,1053.6457264844503,1063.7329098379753
2021-10-21,1049.7,1056.257715867636,1058.9,1059.1468099596668,1055.562912678918,1052.2934311997913,1053.3058099241523,1058.8999999016526,1073.9997533686387,1069.8309897899708,1058.8075525175284,1067.1333682230133
2021-10-22,1052.1,1058.0130707113628,1058.35,1058.3294427512053,1061.6153048988651,1058.8951434272376,1059.132251251297,1058.3525814796726,1072.5295581368905,1069.5873749892514,1043.0447719922342,1059.337340774521
2021-10-24,1046.6,1037.0136132002542,1037.9,1037.1348234983645,1056.4305222475011,1058.3367877566507,1058.3161683010867,1037.9000003048275,1046.528403494077,1044.5685266507007,1065.235278142773,1049.5139408570394
2021-10-25,1063.8,1049.8642214593906,1047.1,1047.4375725202187,1034.3275604950602,1037.8899200900642,1037.1655586292322,1047.099999862909,1057.6124457696155,1054.8438388640523,1062.8955979310265,1055.7883341253532
2021-10-26,1032.9,1053.3703746701735,1052.3,1052.4916320530442,1045.852582878402,1047.0923163730433,1047.4186170604726,1052.299999922514,1063.7030234291765,1060.419869818525,1058.9083216815732,1058.2802699347635
2021-10-27,1019.3,1050.3796993962933,1049.7,1049.6043182216388,1055.5577860592348,1052.2918556442892,1052.4756307841856,1049.7000000400851,1059.9864856924635,1056.5547650451067,1047.982183732248,1054.0916310703496
2021-10-28,1025.3,1049.5953409480503,1052.1,1052.1882660844562,1052.7567726033585,1049.6932849723712,1049.600275828418,1052.099999964237,1062.3551206247087,1060.4655078393935,1048.9360663333052,1053.7088003288939
2021-10-29,1021.7,1045.9396302630096,1046.6,1046.3979864507053,1052.7589619898654,1052.0903623746224,1052.1745393574347,1046.6000000819563,1055.3005112741866,1053.6048571178403,1049.7907158944051,1048.203370914237
2021-10-31,1021.5,1065.439144982432,1063.8,1064.42589422652,1044.28872525261,1046.6017064834348,1046.407939929368,1063.7999997437,1075.9856758446015,1072.3368489149746,1064.7537490214972,1066.0783114668677
2021-11-01,1068.1,1018.7745161565027,1032.9,1031.8349882238717,1062.9069770910592,1063.779139400301,1064.3511651461095,1032.9000004604518,1036.6482424168505,1036.7876989889708,1057.121996430631,1037.9319357703541
