ds,Actual,ARIMA,ARIMA 2,ARIMA 3,ARIMA-GARCH,ARIMA-GARCH 2,ARIMA-GARCH 3,Simple Exponential Smoothing,Holt's Exponential Smoothing,Holt-Winter's Exponential Smoothing,Prophet,Prophet+ARIMA
2021-10-05,,1778.2,1778.0601292400813,1778.0184816065907,1764.3005654921546,1763.4228250206927,1764.149337799388,1778.0246905663162,1772.464472801171,1770.6660114625872,1745.6524059491114,1746.535184068711
2021-10-06,,1778.8,1779.0071239907566,1778.7924620117162,1778.7008573246862,1778.0861746745773,1778.5247238817838,1778.7906967728347,1773.8211721811251,1772.198038760649,1746.0374900131176,1747.788317959606
2021-10-07,,1749.8,1750.348427057309,1750.1662185210396,1779.2837127961352,1779.790359824551,1779.2832066441485,1750.1510386312063,1739.2845322014778,1734.8210461684894,1743.8327033349583,1738.082535418584
2021-10-08,,1751.7,1751.6558353836592,1751.6756929101807,1750.2818679213078,1751.650222455517,1750.6648090329807,1751.681050706364,1740.8066511520126,1736.5095331019065,1743.8763005865187,1739.7875038048296
2021-10-11,,1752.0,1751.3985767782958,1751.9961627256423,1752.1800951019889,1752.157039038539,1752.1625837831673,1751.9960867065438,1743.0652659565003,1737.8047949933675,1746.0531943982683,1743.8886315227396
2021-10-12,,1737.5,1737.294519405417,1737.685702733251,1752.4722770221551,1750.4112946879009,1752.475535841667,1737.6781092219076,1726.3956152234086,1720.0049421379788,1745.6883878447309,1739.727422862856
2021-10-13,,1722.9,1723.4228040536282,1723.0753391009289,1737.9648322016433,1737.5635614692976,1738.14769087029,1723.070026790408,1709.239268563903,1697.7974029143882,1745.700311447832,1735.690933687257
2021-10-14,,1757.0,1756.7915025778705,1756.5277857156084,1723.3962738871562,1724.8721171413897,1723.608542604631,1756.5474983953134,1747.355931045116,1745.221982274359,1746.2353913547977,1747.5733196067479
2021-10-15,,1758.4,1758.1302619336836,1758.3809437457865,1757.4965243618503,1757.5985819631258,1757.0331567681012,1758.3757904047666,1750.4085117829727,1747.8375994005694,1747.6869981509244,1749.660151705121
2021-10-18,,1767.6,1767.5923033201248,1767.4752113137804,1758.8997988597102,1757.625983606709,1758.8877814977338,1767.4796591717272,1767.5681642015725,1761.08727715318,1746.9562055290353,1752.6105836198517
2021-10-19,,1760.9,1761.1730209688421,1760.99237303785,1768.097734067497,1767.5203973944635,1767.9765435469271,1760.987254799344,1754.8269914955415,1752.9537015357903,1746.044376248875,1749.6169143291497
2021-10-20,,1761.8,1762.1638203820519,1761.7875737526808,1761.3983877005983,1762.2204723704376,1761.4996053809948,1761.78920490575,1755.1334736708764,1753.7204511148661,1745.6854211860366,1749.671652878412
2021-10-21,,1759.2,1758.828910944288,1759.2359203826973,1762.2969913639872,1763.1812384676548,1762.2918066190632,1759.234413129824,1752.2023055647487,1750.9708335053037,1745.640721283271,1748.4969484460614
2021-10-22,,1757.4,1756.7999542666462,1757.4248362903847,1759.6953872374922,1759.1496119880621,1759.7391387512653,1757.4243494551197,1750.1227820982988,1751.060450717907,1745.2503797550382,1747.5395805497442
2021-10-25,,1755.7,1755.514360454509,1755.7234370484803,1757.893223107991,1757.0771773787615,1757.9257454051358,1755.7228687676914,1755.1366242292972,1746.7980676187829,1741.0673603518132,1742.489595645207
2021-10-26,,1759.3,1759.4959682494425,1759.250287905945,1756.195982459746,1755.891852641753,1756.2271151833384,1759.2524786541778,1752.6130256045092,1752.0040352864542,1738.5001738111077,1741.249498118058
2021-10-27,,1794.7,1794.740413611134,1794.2278270281438,1759.8297798896904,1760.3734505392852,1759.788451639171,1794.245156622837,1795.2319346413205,1797.0394325800346,1739.159423773589,1752.6717300056876
2021-10-28,,1797.9,1797.8822386157287,1797.8588488525777,1795.2320078497578,1795.320225029804,1794.7780128544714,1797.85500135831,1800.2652267664662,1803.5867504263913,1738.6543547552287,1752.6837295547664
2021-10-29,,1768.3,1768.402636526297,1768.6909362683525,1798.4151299027915,1798.4284823108837,1798.379671702446,1768.6783483417007,1764.9509553822465,1766.0069820566885,1736.7046142300564,1741.0367159011064
2021-11-01,,1765.7,1765.6551776258095,1765.7334944646534,1768.8129174459814,1768.983977600178,1769.2063071108153,1765.7370728741764,1760.9073308272095,1760.9683939048807,1731.6896241886589,1734.9910008283669
2021-11-02,,1770.5,1770.1204990924948,1770.437946122366,1766.2133553911754,1765.8667785134162,1766.2544949682213,1770.440257791752,1770.7328692088215,1767.197849650025,1730.5494669732102,1735.2615828126497
2021-11-03,,1784.9,1784.7584643617172,1784.7175016381977,1771.019699282873,1770.7156416496828,1770.965060432021,1784.722186484225,1784.1153704720589,1786.284562090009,1729.6791498734844,1738.9787356454676
2021-11-04,,1781.9,1782.208446235501,1781.9384658658853,1785.4190073609657,1785.245741433892,1785.2391274680108,1781.9350967744797,1781.0439344331642,1782.3990906534304,1727.3810664416098,1735.9138582692628
2021-11-05,,1796.3,1796.389502586357,1796.113092883483,1782.4272397374868,1782.7657402948723,1782.4739145747026,1796.1192710353437,1798.1994368786077,1800.8632975094133,1725.2380336938284,1738.7482456859498
2021-11-08,,1806.8,1806.6572373385036,1806.6696280409874,1796.833892778912,1797.0353275152606,1796.6598585000136,1806.6715824061325,1809.6636030542595,1817.5035813379252,1719.917427235355,1737.895798233373
2021-11-09,,1793.4,1793.365971577907,1793.5732084978456,1807.3248591401273,1806.973556618324,1807.1948245826663,1793.5664774597385,1795.4508106956273,1798.0299934755503,1719.4561221216743,1732.7702860165352
2021-11-10,,1798.8,1798.7825929992719,1798.7288187426939,1793.9277868171614,1793.1576526203617,1794.1143222739408,1798.7330741051378,1801.4135898390825,1803.4626230661734,1717.6763339433264,1733.4227074209682
2021-11-11,,1802.6,1802.6495208474564,1802.5501995856089,1799.330930943817,1799.3832976281053,1799.266782803272,1802.5507956745028,1806.0704601109364,1811.0531333306644,1716.4588243455203,1733.3607677449754
2021-11-12,,1783.9,1784.074830748771,1784.1499077816613,1803.1124882493589,1803.261193482462,1803.0686289222645,1784.1422390109174,1783.7582297399238,1785.3078162334468,1715.0568542690796,1726.1021168686134
2021-11-15,,1795.8,1796.197098665935,1795.6315316780692,1784.4183166204782,1784.9545118917697,1784.6947708271655,1795.6397130506143,1797.2545506225053,1799.8855041979668,1711.3447919403475,1728.0152152396543
2021-11-16,,1789.4,1789.3890653173085,1789.492328930338,1796.3141755004456,1795.6268200747052,1796.1480666172713,1789.4874463507435,1790.0560998399374,1791.8019714759012,1710.656674373341,1725.6990241972283
2021-11-17,,1763.9,1764.1394506839124,1764.252689268284,1789.8994940917928,1789.277490996187,1789.996764116595,1764.2444345628799,1760.8373568741097,1758.4052713830772,1710.3289934281045,1717.1945213939152
2021-11-18,,1793.5,1793.4267560820485,1793.0107646534798,1764.41749514173,1764.7912172706342,1764.8547175386643,1793.0285093271084,1793.9616078765832,1794.2514631526417,1710.7079773443443,1727.2448301606066
2021-11-19,,1816.8,1816.566978662467,1816.4740569931553,1794.0238354885037,1794.057236180436,1793.611450914218,1816.4753132908975,1822.8100840587074,1828.89842554453,1710.850430736891,1735.475962246548
2021-11-22,,1828.0,1831.2150836954036,1827.854193586909,1817.3273786517464,1817.3986768742911,1817.027132519729,1827.8538601145094,1836.8957517519211,1838.1743925015614,1708.195437086237,1738.1808660363629
2021-11-23,,1830.8,1831.1089723766556,1830.7638826096695,1828.5298707301777,1828.628728906778,1828.390570645566,1830.7629482092705,1837.7929499957384,1848.8946684449895,1709.5334831342757,1740.2847466092965
2021-11-24,,1848.3,1848.2698665209978,1848.0773742844408,1831.3367709659415,1832.1507393986635,1831.307675180313,1848.0827382525076,1857.759634819969,1871.8526503243338,1711.5578640095505,1748.4787689095187
2021-11-25,,1863.9,1863.6640948086151,1863.7171734249007,1848.8433790401855,1848.9433666295797,1848.6422883137006,1863.7198876355442,1876.252454327003,1889.8927055463055,1713.8990036854893,1755.5837434425994
