Date,Price
11/03/2020,24.334
11/02/2020,24.033
10/30/2020,23.646
10/29/2020,23.36
10/28/2020,23.359
10/27/2020,24.57
10/26/2020,24.42
10/23/2020,24.675
10/22/2020,24.709
10/21/2020,25.241
10/20/2020,24.98
10/19/2020,24.698
10/16/2020,24.405
10/15/2020,24.224
10/14/2020,24.395
10/13/2020,24.129
10/12/2020,25.271
10/09/2020,25.108
10/08/2020,23.876
10/07/2020,23.896
10/06/2020,23.921
10/05/2020,24.56
10/02/2020,24.029
10/01/2020,24.254
09/30/2020,23.494
09/29/2020,24.445
09/28/2020,23.604
09/25/2020,23.093
09/24/2020,23.196
09/23/2020,23.105
09/22/2020,24.523
09/21/2020,24.387
09/18/2020,27.129
09/17/2020,27.1
09/16/2020,27.476
09/15/2020,27.464
09/14/2020,27.355
09/11/2020,26.857
09/10/2020,27.291
09/09/2020,27.083
09/07/2020,26.991
09/04/2020,26.712
09/03/2020,26.875
09/02/2020,27.395
09/01/2020,28.645
08/31/2020,28.594
08/28/2020,27.79
08/27/2020,27.025
08/26/2020,27.449
08/25/2020,26.273
08/24/2020,26.607
08/21/2020,26.732
08/20/2020,27.147
08/19/2020,27.34
08/18/2020,28.075
08/17/2020,27.667
08/14/2020,26.089
08/13/2020,27.718
08/12/2020,25.979
08/11/2020,26.049
08/10/2020,29.261
08/07/2020,27.54
08/06/2020,28.4
08/05/2020,26.89
08/04/2020,26.028
08/03/2020,24.417
07/31/2020,24.216
07/30/2020,23.362
07/29/2020,24.321
07/28/2020,24.3
07/27/2020,24.501
07/24/2020,22.85
07/23/2020,22.988
07/22/2020,23.144
07/21/2020,21.557
07/20/2020,20.192
07/17/2020,19.764
07/16/2020,19.573
07/15/2020,19.761
07/14/2020,19.53
07/13/2020,19.788
07/10/2020,19.053
07/09/2020,18.962
07/08/2020,19.161
07/07/2020,18.699
07/03/2020,18.582
07/02/2020,18.322
07/01/2020,18.218
06/30/2020,18.637
06/29/2020,18.064
06/26/2020,18.168
06/25/2020,17.895
06/24/2020,17.67
06/23/2020,18.063
06/22/2020,17.902
06/19/2020,17.847
06/18/2020,17.508
06/17/2020,17.775
06/16/2020,17.652
06/15/2020,17.399
06/12/2020,17.482
06/11/2020,17.889
06/10/2020,17.796
06/09/2020,17.794
06/08/2020,17.893
06/05/2020,17.479
06/04/2020,18.061
06/03/2020,17.958
06/02/2020,18.26
06/01/2020,18.827
05/29/2020,18.499
05/28/2020,17.967
05/27/2020,17.757
05/25/2020,17.595
05/22/2020,17.693
05/21/2020,17.364
05/20/2020,18.031
05/19/2020,17.901
05/18/2020,17.468
05/15/2020,17.07
05/14/2020,16.156
05/13/2020,15.671
05/12/2020,15.709
05/11/2020,15.68
05/08/2020,15.778
05/07/2020,15.59
05/06/2020,15.015
05/05/2020,15.11
05/04/2020,14.796
05/01/2020,14.938
04/30/2020,14.973
04/29/2020,15.315
04/28/2020,15.171
04/27/2020,15.21
04/24/2020,15.263
04/23/2020,15.357
04/22/2020,15.335
04/21/2020,14.876
04/20/2020,15.614
04/17/2020,15.295
04/16/2020,15.622
04/15/2020,15.505
04/14/2020,16.13
04/13/2020,15.537
04/09/2020,16.053
04/08/2020,15.205
04/07/2020,15.48
04/06/2020,15.169
04/03/2020,14.494
04/02/2020,14.654
04/01/2020,13.984
03/31/2020,14.156
03/30/2020,14.132
03/27/2020,14.534
03/26/2020,14.676
03/25/2020,14.873
03/24/2020,14.257
03/23/2020,13.261
03/20/2020,12.385
03/19/2020,12.134
03/18/2020,11.772
03/17/2020,12.495
03/16/2020,12.816
03/13/2020,14.5
03/12/2020,16.005
03/11/2020,16.776
03/10/2020,16.955
03/09/2020,17.054
03/06/2020,17.263
03/05/2020,17.393
03/04/2020,17.246
03/03/2020,17.188
03/02/2020,16.739
02/28/2020,16.457
02/27/2020,17.735
02/26/2020,17.834
02/25/2020,18.191
02/24/2020,18.876
02/21/2020,18.53
02/20/2020,18.319
02/19/2020,18.311
02/18/2020,18.192
02/17/2020,18.15
02/14/2020,17.734
02/13/2020,17.619
02/12/2020,17.497
