Date,Price
02/16/2016,935.8
02/15/2016,937.8
02/14/2016,953.8
02/12/2016,958.15
02/11/2016,956.65
02/10/2016,937.35
02/09/2016,934.65
02/08/2016,929.35
02/07/2016,910.75
02/05/2016,913.7
02/04/2016,908.85
02/03/2016,881.25
02/02/2016,856.5
02/01/2016,872.5
01/31/2016,873.05
01/29/2016,871.85
01/28/2016,869
01/27/2016,882.1
01/26/2016,875.6
01/25/2016,859.3
01/24/2016,833.2
01/22/2016,831.75
01/21/2016,820
01/20/2016,823.8
01/19/2016,827.8
01/18/2016,820.85
01/17/2016,823.5
01/15/2016,830.95
01/14/2016,836.05
01/13/2016,848.5
01/12/2016,833.2
01/11/2016,849
01/10/2016,876.9
01/08/2016,880
01/07/2016,875.55
01/06/2016,879.55
01/05/2016,890.3
01/04/2016,881.65
01/03/2016,892.1
