,Date,Price
415,2018-08-13,1198.9
416,2018-08-14,1200.7
417,2018-08-15,1185
418,2018-08-16,1184
419,2018-08-17,1184.2
420,2018-08-20,1194.6
421,2018-08-21,1200
422,2018-08-22,1203.3
423,2018-08-23,1194
424,2018-08-24,1213.3
425,2018-08-27,1216
426,2018-08-28,1214.4
427,2018-08-29,1211.5
428,2018-08-30,1205
429,2018-08-31,1206.7
430,2018-09-03,1199.1
431,2018-09-04,1196.6
432,2018-09-05,1201.3
433,2018-09-06,1204.3
434,2018-09-07,1200.4
435,2018-09-10,1199.8
436,2018-09-11,1202.2
437,2018-09-12,1210.9
438,2018-09-13,1208.2
439,2018-09-14,1201.1
440,2018-09-17,1205.8
441,2018-09-18,1202.9
442,2018-09-19,1208.3
443,2018-09-20,1211.3
444,2018-09-21,1201.3
445,2018-09-24,1204.4
446,2018-09-25,1205.1
447,2018-09-26,1199.1
448,2018-09-27,1187.4
449,2018-09-28,1196.2
450,2018-10-01,1191.7
451,2018-10-02,1207
452,2018-10-03,1202.9
453,2018-10-04,1201.6
454,2018-10-05,1205.6
455,2018-10-08,1188.6
456,2018-10-09,1191.5
457,2018-10-10,1193.4
458,2018-10-11,1227.6
459,2018-10-12,1222
460,2018-10-15,1230.3
461,2018-10-16,1231
462,2018-10-17,1227.4
463,2018-10-18,1230.1
464,2018-10-19,1228.7
465,2018-10-22,1224.6
466,2018-10-23,1236.8
467,2018-10-24,1231.1
468,2018-10-25,1232.4
469,2018-10-26,1235.8
470,2018-10-29,1227.6
471,2018-10-30,1225.3
472,2018-10-31,1215
473,2018-11-01,1238.6
474,2018-11-02,1233.3
475,2018-11-05,1232.3
476,2018-11-06,1226.3
477,2018-11-07,1228.7
478,2018-11-08,1225.1
479,2018-11-09,1208.6
480,2018-11-12,1203.5
481,2018-11-13,1201.4
482,2018-11-14,1210.1
483,2018-11-15,1215
484,2018-11-16,1223
485,2018-11-19,1225.3
486,2018-11-20,1221.2
487,2018-11-21,1228
488,2018-11-22,1223.2
489,2018-11-23,1226.6
490,2018-11-26,1222.4
491,2018-11-27,1213.4
492,2018-11-28,1223.6
493,2018-11-29,1230.4
494,2018-11-30,1226
495,2018-12-03,1239.6
496,2018-12-04,1246.6
497,2018-12-05,1242.6
498,2018-12-06,1243.6
499,2018-12-07,1252.6
500,2018-12-10,1249.4
501,2018-12-11,1247.2
502,2018-12-12,1250
503,2018-12-13,1247.4
504,2018-12-14,1241.4
505,2018-12-17,1251.8
506,2018-12-18,1253.6
507,2018-12-19,1256.4
508,2018-12-20,1267.9
509,2018-12-21,1258.1
510,2018-12-24,1271.8
511,2018-12-26,1273
512,2018-12-27,1281.1
513,2018-12-28,1283
514,2018-12-31,1281.3
515,2019-01-02,1284.1
516,2019-01-03,1294.8
517,2019-01-04,1285.8
518,2019-01-07,1289.9
519,2019-01-08,1285.9
520,2019-01-09,1292
521,2019-01-10,1287.4
522,2019-01-11,1289.5
523,2019-01-14,1291.3
524,2019-01-15,1288.4
525,2019-01-16,1293.8
526,2019-01-17,1292.3
527,2019-01-18,1282.6
528,2019-01-21,1283.4
529,2019-01-22,1285.8
530,2019-01-23,1284
531,2019-01-24,1279.8
532,2019-01-25,1298.1
533,2019-01-28,1303.1
534,2019-01-29,1308.9
535,2019-01-30,1315.5
536,2019-01-31,1325.2
537,2019-02-01,1322.1
538,2019-02-04,1319.3
539,2019-02-05,1319.2
540,2019-02-06,1314.4
541,2019-02-07,1314.2
542,2019-02-08,1318.5
543,2019-02-11,1311.9
544,2019-02-12,1314
545,2019-02-13,1315.1
546,2019-02-14,1313.9
547,2019-02-15,1322.1
548,2019-02-18,1344.8
549,2019-02-19,1344.8
550,2019-02-20,1347.9
551,2019-02-21,1327.8
552,2019-02-22,1332.8
553,2019-02-25,1329.5
554,2019-02-26,1328.5
555,2019-02-27,1321.2
